Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,No of hours,Approximated Social Grade
7667037,E12000004,C,-9,1,1,5,2,2,1,4,1,2,8,4,2,-9,,-9
7667036,E12000004,C,-9,1,1,3,1,2,1,3,1,2,8,-9,-9,-9,,-9
7664697,E12000003,C,-9,1,2,8,2,2,1,3,1,2,5,-9,-9,-9,,-9
7664696,E12000003,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7664650,E12000003,C,-9,1,1,6,1,2,1,2,1,1,8,-9,-9,-9,,-9
7671637,E12000004,C,-9,1,2,8,5,2,1,4,1,2,8,-9,-9,-9,,-9
7671662,E12000004,C,-9,1,1,2,1,2,1,3,1,1,8,-9,-9,-9,,-9
7671658,E12000004,C,-9,1,1,2,1,2,1,1,1,1,3,-9,-9,-9,,-9
7671636,E12000004,C,-9,1,2,8,5,2,1,5,1,2,8,-9,-9,-9,,-9
7671594,E12000004,C,-9,1,1,3,1,2,1,3,1,2,9,-9,-9,-9,,-9
7666976,E12000004,C,-9,1,1,3,1,2,1,2,1,2,8,-9,-9,-9,,-9
7666963,E12000004,C,-9,1,1,2,1,2,1,2,1,9,8,-9,-9,-9,,-9
7669265,E12000004,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7669257,E12000004,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7666952,E12000004,C,-9,1,2,8,5,2,1,3,1,2,5,8,2,-9,,-9
7666951,E12000004,C,-9,1,1,8,4,2,1,4,1,2,5,-9,-9,-9,,-9
7664566,E12000003,C,-9,1,2,8,5,2,1,4,1,2,5,1,5,-9,,-9
7671436,E12000004,C,-9,1,1,4,1,2,1,1,1,1,9,9,4,-9,,-9
7666769,E12000004,C,-9,1,1,7,1,2,1,2,1,2,5,-9,-9,-9,,-9
7666768,E12000004,C,-9,1,2,8,2,2,1,3,1,2,5,5,11,-9,,-9
7666755,E12000004,C,-9,1,1,6,1,2,1,4,1,2,8,-9,-9,-9,,-9
7673379,E12000004,C,-9,1,1,4,2,2,1,2,3,6,9,5,5,-9,,-9
7673376,E12000004,C,-9,1,1,4,1,2,1,1,1,2,9,8,2,-9,,-9
7673380,E12000004,C,-9,1,1,4,3,2,1,2,1,2,9,8,2,-9,,-9
7673377,E12000004,C,-9,1,1,4,1,2,1,1,1,3,9,-9,-9,-9,,-9
7673375,E12000004,C,-9,1,1,3,1,2,1,1,1,2,9,5,3,-9,,-9
7673378,E12000004,C,-9,1,1,2,1,2,1,2,1,1,9,5,3,-9,,-9
7671219,E12000004,C,-9,1,2,8,5,2,2,3,1,2,5,1,4,-9,,-9
7666634,E12000004,C,-9,1,2,8,5,2,1,5,1,2,5,-9,-9,-9,,-9
7666635,E12000004,C,-9,1,2,8,5,2,1,5,1,2,5,-9,-9,-9,,-9
7666569,E12000004,C,-9,1,1,8,5,2,1,4,1,2,5,9,5,-9,,-9
7673566,E12000004,C,-9,1,1,4,1,2,1,1,1,1,8,-9,-9,-9,,-9
7671170,E12000004,C,-9,1,1,8,2,2,1,5,1,2,5,2,11,-9,,-9
7668895,E12000004,C,-9,1,2,8,5,2,1,3,1,2,5,4,2,-9,,-9
7668894,E12000004,C,-9,1,1,7,1,2,1,1,1,2,5,8,3,-9,,-9
7668893,E12000004,C,-9,1,2,8,5,2,1,2,1,9,5,-9,-9,-9,,-9
7671052,E12000004,C,-9,1,2,8,5,2,1,3,1,2,5,1,4,-9,,-9
7671051,E12000004,C,-9,1,2,8,5,2,1,3,1,2,5,8,2,-9,,-9
7671001,E12000004,C,-9,1,2,8,5,2,1,3,1,9,5,-9,-9,-9,,-9
7671000,E12000004,C,-9,1,2,8,5,2,1,3,1,9,5,-9,-9,-9,,-9
7670965,E12000004,C,-9,1,1,5,1,2,1,2,1,2,8,-9,-9,-9,,-9
7670922,E12000004,C,-9,1,1,7,1,2,1,5,1,2,5,8,2,-9,,-9
7668702,E12000004,C,-9,1,1,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7668701,E12000004,C,-9,1,2,8,2,2,1,3,1,2,5,-9,-9,-9,,-9
7668676,E12000004,C,-9,1,1,4,1,2,1,2,1,2,8,-9,-9,-9,,-9
7673314,E12000004,C,-9,1,1,8,2,2,1,4,1,9,5,8,4,-9,,-9
7673291,E12000004,C,-9,1,2,8,2,2,1,3,1,2,8,-9,-9,-9,,-9
7670835,E12000004,C,-9,1,1,6,1,2,1,4,1,2,8,-9,-9,-9,,-9
7620550,E12000002,C,-9,1,1,7,1,2,1,3,1,2,5,1,4,-9,,-9
7620549,E12000002,C,-9,1,1,3,4,2,1,2,1,2,9,-9,-9,-9,,-9
7620547,E12000002,C,-9,1,1,2,1,2,1,2,1,2,9,-9,-9,-9,,-9
7620548,E12000002,C,-9,1,1,4,1,2,1,1,1,2,9,5,4,-9,,-9
7620543,E12000002,C,-9,1,1,7,3,2,1,4,1,1,8,5,3,-9,,-9
7620541,E12000002,C,-9,1,1,4,1,2,1,1,1,1,9,9,3,-9,,-9
7620540,E12000002,C,-9,1,1,3,1,2,1,1,1,1,9,5,3,-9,,-9
7620544,E12000002,C,-9,3,1,2,1,2,2,1,4,6,9,-9,-9,-9,,-9
7620542,E12000002,C,-9,1,1,4,1,2,1,3,1,1,9,5,9,-9,,-9
7620539,E12000002,C,-9,1,1,3,1,2,1,1,1,1,9,-9,-9,-9,,-9
7618153,E12000008,C,-9,1,2,6,2,2,1,4,1,1,8,-9,-9,-9,,-9
7618152,E12000008,C,-9,1,2,8,2,2,1,3,1,1,5,9,4,-9,,-9
7618110,E12000008,C,-9,1,2,8,5,2,1,4,1,9,5,-9,-9,-9,,-9
7618111,E12000008,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7625372,E12000002,C,-9,1,1,2,1,1,1,2,2,6,6,-9,-9,-9,,-9
7622898,E12000002,C,-9,1,2,8,5,2,1,3,1,9,5,-9,-9,-9,,-9
7620344,E12000002,C,-9,1,1,8,2,2,1,3,1,2,5,5,3,-9,,-9
7617973,E12000008,C,-9,1,2,8,5,2,1,3,1,9,5,-9,-9,-9,,-9
7625897,E12000002,C,-9,1,2,2,1,1,1,1,1,9,6,-9,-9,-9,,-9
7625900,E12000002,C,-9,3,1,2,1,1,2,1,4,2,6,7,4,-9,,-9
7625899,E12000002,C,-9,1,2,2,1,1,2,2,1,2,6,-9,-9,-9,,-9
7625898,E12000002,C,-9,3,2,2,1,2,2,2,1,1,6,-9,-9,-9,,-9
7625891,E12000002,C,-9,1,1,2,1,1,2,1,1,2,4,9,4,-9,,-9
7625885,E12000002,C,-9,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,,-9
7625889,E12000002,C,-9,1,2,2,1,1,1,1,1,1,6,7,4,-9,,-9
7625887,E12000002,C,-9,1,2,2,1,1,1,1,1,2,6,7,4,-9,,-9
7625886,E12000002,C,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7625888,E12000002,C,-9,1,2,2,1,1,1,1,1,2,6,7,4,-9,,-9
7625892,E12000002,C,-9,1,1,2,1,1,1,1,1,1,4,6,12,-9,,-9
7625890,E12000002,C,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7625872,E12000002,C,-9,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,,-9
7625871,E12000002,C,-9,1,2,2,1,1,1,1,1,2,6,7,4,-9,,-9
7625870,E12000002,C,-9,1,2,2,1,1,1,1,1,1,4,9,5,-9,,-9
7625866,E12000002,C,-9,1,2,2,1,1,2,1,3,2,6,-9,-9,-9,,-9
7625865,E12000002,C,-9,1,1,2,1,1,1,1,1,2,6,2,3,-9,,-9
7625864,E12000002,C,-9,1,1,2,1,1,1,1,1,9,6,7,4,-9,,-9
7625846,E12000002,C,-9,1,1,2,1,1,1,1,1,1,6,-9,-9,-9,,-9
7625873,E12000002,C,-9,1,2,2,1,1,1,3,1,2,6,7,4,-9,,-9
7625869,E12000002,C,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7625853,E12000002,C,-9,1,1,3,3,2,1,2,1,2,8,7,4,-9,,-9
7625845,E12000002,C,-9,1,1,2,1,1,1,2,1,1,6,9,4,-9,,-9
7625847,E12000002,C,-9,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,,-9
7625840,E12000002,C,-9,1,1,2,1,1,1,1,3,6,6,-9,-9,-9,,-9
7625839,E12000002,C,-9,3,1,2,1,1,2,1,3,1,6,-9,-9,-9,,-9
7625837,E12000002,C,-9,1,1,2,1,1,1,1,1,9,4,4,8,-9,,-9
7625836,E12000002,C,-9,1,1,2,1,2,1,1,1,1,3,9,8,-9,,-9
7625816,E12000002,C,-9,1,2,2,1,1,1,1,1,2,6,9,12,-9,,-9
7625815,E12000002,C,-9,1,1,2,1,1,1,1,3,6,4,7,8,-9,,-9
7625813,E12000002,C,-9,1,1,2,1,1,1,2,1,2,6,-9,-9,-9,,-9
7617816,E12000008,C,-9,1,2,8,5,2,1,3,1,2,5,7,4,-9,,-9
7620202,E12000002,C,-9,1,2,6,1,2,1,5,1,2,5,4,2,-9,,-9
7620201,E12000002,C,-9,1,2,8,5,2,1,4,1,2,8,-9,-9,-9,,-9
7564925,E12000006,C,-9,1,1,5,4,2,1,1,1,1,9,8,4,-9,,-9
7564922,E12000006,C,-9,3,1,2,1,1,2,2,1,2,6,3,12,-9,,-9
7564921,E12000006,C,-9,1,1,2,1,1,1,1,1,1,6,7,4,-9,,-9
7564919,E12000006,C,-9,3,1,2,1,1,2,1,1,1,6,-9,-9,-9,,-9
7564918,E12000006,C,-9,1,1,2,1,1,2,2,3,4,6,-9,-9,-9,,-9
7564923,E12000006,C,-9,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,,-9
7564915,E12000006,C,-9,1,2,2,1,1,1,1,2,1,6,-9,-9,-9,,-9
7564914,E12000006,C,-9,1,1,6,4,2,1,3,1,9,8,9,6,-9,,-9
7564924,E12000006,C,-9,1,2,1,1,1,2,3,3,2,-9,-9,-9,-9,,-9
7564913,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,5,4,-9,,-9
7564912,E12000006,C,-9,1,1,8,5,2,1,3,1,2,5,8,2,-9,,-9
7564910,E12000006,C,-9,1,2,8,2,2,2,4,1,2,5,2,11,-9,,-9
7564909,E12000006,C,-9,1,1,8,2,2,1,2,1,1,5,2,8,-9,,-9
7564906,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,9,5,-9,,-9
7564907,E12000006,C,-9,1,2,8,2,2,1,4,1,2,9,-9,-9,-9,,-9
7564903,E12000006,C,-9,1,1,8,1,2,1,3,1,2,5,4,2,-9,,-9
7564911,E12000006,C,-9,1,1,8,5,2,1,3,1,2,8,8,4,-9,,-9
7564908,E12000006,C,-9,1,1,5,2,2,1,4,1,2,8,9,4,-9,,-9
7564905,E12000006,C,-9,1,2,8,1,2,1,3,1,2,8,-9,-9,-9,,-9
7564904,E12000006,C,-9,1,2,7,2,2,1,4,1,2,5,2,8,-9,,-9
7562468,E12000006,C,-9,1,1,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7559978,E12000006,C,-9,1,2,8,5,2,1,3,1,1,5,-9,-9,-9,,-9
7559903,E12000006,C,-9,1,1,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7562300,E12000006,C,-9,1,2,8,1,2,1,3,1,2,5,4,11,-9,,-9
7562272,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7559871,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,9,4,-9,,-9
7567152,E12000006,C,-9,1,2,8,5,2,1,4,1,2,9,-9,-9,-9,,-9
7562159,E12000006,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7562138,E12000006,C,-9,1,1,8,5,2,1,3,1,9,8,9,4,-9,,-9
7559631,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,9,10,-9,,-9
7559596,E12000006,C,-9,1,2,3,1,2,1,3,1,1,8,9,4,-9,,-9
7566990,E12000006,C,-9,1,2,8,4,2,1,4,1,2,5,1,4,-9,,-9
7566917,E12000006,C,-9,1,2,8,1,2,1,3,1,2,5,2,10,-9,,-9
7552482,E12000009,C,-9,1,1,2,1,2,1,1,1,2,3,-9,-9,-9,,-9
7552480,E12000009,C,-9,1,1,2,1,2,1,1,1,2,9,9,5,-9,,-9
7552478,E12000009,C,-9,1,1,2,1,2,1,2,1,1,3,-9,-9,-9,,-9
7552476,E12000009,C,-9,1,1,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7552475,E12000009,C,-9,1,2,8,5,2,1,3,1,9,5,-9,-9,-9,,-9
7552481,E12000009,C,-9,1,1,4,1,2,1,1,1,9,9,-9,-9,-9,,-9
7552474,E12000009,C,-9,1,2,8,5,2,1,3,1,2,5,1,4,-9,,-9
7552473,E12000009,C,-9,1,2,5,5,2,1,3,1,2,8,-9,-9,-9,,-9
7552472,E12000009,C,-9,1,2,8,5,2,1,5,1,2,8,2,11,-9,,-9
7552468,E12000009,C,-9,1,2,8,5,2,1,3,1,2,5,9,12,-9,,-9
7552467,E12000009,C,-9,1,2,8,5,2,1,3,1,2,5,4,7,-9,,-9
7552466,E12000009,C,-9,1,2,8,5,2,1,3,1,2,5,4,10,-9,,-9
7552469,E12000009,C,-9,1,2,8,5,2,1,4,1,2,5,6,11,-9,,-9
7552471,E12000009,C,-9,1,1,8,2,2,1,2,1,2,5,5,2,-9,,-9
7552465,E12000009,C,-9,1,1,2,1,1,2,1,1,2,6,-9,-9,-9,,-9
7552462,E12000009,C,-9,1,1,1,1,1,2,1,3,8,-9,-9,-9,-9,,-9
7552463,E12000009,C,-9,1,1,1,1,1,2,1,1,9,-9,-9,-9,-9,,-9
7552464,E12000009,C,-9,3,1,2,1,1,2,2,1,2,6,-9,-9,-9,,-9
7552460,E12000009,C,-9,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,,-9
7557088,E12000008,C,-9,3,2,3,1,2,2,1,1,2,9,-9,-9,-9,,-9
7554759,E12000008,C,-9,1,2,8,1,2,1,1,1,2,9,-9,-9,-9,,-9
7557059,E12000008,C,-9,1,2,6,1,2,1,4,1,1,8,-9,-9,-9,,-9
7557060,E12000008,C,-9,1,2,5,1,2,1,2,1,9,8,-9,-9,-9,,-9
7512549,E12000009,C,-9,1,2,8,5,2,2,3,1,2,5,4,10,-9,,-9
7512548,E12000009,C,-9,3,2,2,1,1,2,2,3,1,6,-9,-9,-9,,-9
7512544,E12000009,C,-9,1,1,3,1,2,1,2,1,1,8,-9,-9,-9,,-9
7512545,E12000009,C,-9,1,1,6,2,2,1,3,1,2,8,3,4,-9,,-9
7512543,E12000009,C,-9,1,2,5,1,2,1,3,1,9,8,8,2,-9,,-9
7512542,E12000009,C,-9,1,1,8,2,2,1,3,1,2,9,-9,-9,-9,,-9
7512537,E12000009,C,-9,1,2,8,5,2,1,4,1,2,5,4,6,-9,,-9
7512536,E12000009,C,-9,1,2,8,2,2,1,4,1,9,5,-9,-9,-9,,-9
7519233,E12000008,C,-9,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7519150,E12000008,C,-9,1,2,8,1,2,1,4,1,2,5,6,8,-9,,-9
7517035,E12000008,C,-9,1,1,3,1,2,1,3,1,2,8,-9,-9,-9,,-9
7517023,E12000008,C,-9,1,2,8,5,2,1,4,1,2,5,2,10,-9,,-9
7514723,E12000006,C,-9,3,1,2,1,1,2,1,1,1,4,8,2,-9,,-9
7514722,E12000006,C,-9,1,1,4,1,1,2,1,4,2,6,2,2,-9,,-9
7514721,E12000006,C,-9,3,1,2,1,1,2,1,1,1,6,-9,-9,-9,,-9
7514720,E12000006,C,-9,3,2,2,1,1,2,2,1,1,6,-9,-9,-9,,-9
7514724,E12000006,C,-9,1,1,3,1,1,1,1,1,2,6,2,3,-9,,-9
7514716,E12000006,C,-9,1,1,3,2,1,2,1,1,1,6,2,8,-9,,-9
7514713,E12000006,C,-9,3,1,2,1,1,2,1,3,1,6,-9,-9,-9,,-9
7514719,E12000006,C,-9,1,2,3,1,1,2,2,1,9,6,1,10,-9,,-9
7514711,E12000006,C,-9,3,1,3,1,1,2,2,3,6,6,4,2,-9,,-9
7514712,E12000006,C,-9,3,2,2,1,1,2,1,1,2,6,-9,-9,-9,,-9
7514625,E12000006,C,-9,1,1,8,2,2,1,4,1,2,5,8,2,-9,,-9
7519352,E12000008,C,-9,1,1,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7514516,E12000006,C,-9,1,2,5,1,2,1,3,1,2,8,-9,-9,-9,,-9
7514498,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,9,5,-9,,-9
7514497,E12000006,C,-9,1,2,8,5,2,1,3,1,9,5,-9,-9,-9,,-9
7518727,E12000008,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7518690,E12000008,C,-9,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7518688,E12000008,C,-9,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,,-9
7518689,E12000008,C,-9,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7518687,E12000008,C,-9,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7518686,E12000008,C,-9,1,1,2,1,1,1,2,1,2,6,9,5,-9,,-9
7514365,E12000006,C,-9,1,2,4,1,2,2,3,1,2,8,-9,-9,-9,,-9
7514307,E12000006,C,-9,1,2,2,1,1,1,2,1,1,6,9,5,-9,,-9
7514306,E12000006,C,-9,1,2,2,1,1,1,1,4,2,4,7,4,-9,,-9
7514305,E12000006,C,-9,1,1,2,1,1,1,1,1,1,6,9,12,-9,,-9
7514310,E12000006,C,-9,1,1,2,1,1,1,2,1,1,6,2,10,-9,,-9
7519093,E12000008,C,-9,1,2,8,5,2,1,2,1,2,5,2,10,-9,,-9
7519084,E12000008,C,-9,1,2,8,5,2,1,3,1,2,5,1,9,-9,,-9
7518959,E12000008,C,-9,1,2,6,2,2,1,5,1,9,8,-9,-9,-9,,-9
7516494,E12000006,C,-9,1,1,8,1,2,1,4,1,9,5,-9,-9,-9,,-9
7516459,E12000006,C,-9,1,2,8,1,2,1,4,1,2,5,5,2,-9,,-9
7514135,E12000006,C,-9,1,1,2,1,2,1,3,1,1,3,-9,-9,-9,,-9
7514054,E12000006,C,-9,1,2,8,1,2,1,2,1,2,5,4,2,-9,,-9
7514008,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7514007,E12000006,C,-9,1,1,8,2,2,1,3,1,2,5,9,10,-9,,-9
7518587,E12000008,C,-9,1,1,3,4,2,1,1,2,6,9,3,9,-9,,-9
7458568,E12000006,C,-9,1,1,4,1,2,1,2,1,2,8,-9,-9,-9,,-9
7460971,E12000006,C,-9,1,1,7,5,2,2,2,3,3,5,-9,-9,-9,,-9
7456094,E12000006,C,-9,1,2,8,5,2,1,4,1,2,5,9,11,-9,,-9
7456093,E12000006,C,-9,1,1,8,1,2,1,3,1,9,5,9,5,-9,,-9
7460248,E12000006,C,-9,1,2,6,1,2,2,3,1,2,7,2,12,-9,,-9
7458262,E12000006,C,-9,3,2,2,1,1,2,1,3,1,6,-9,-9,-9,,-9
7458265,E12000006,C,-9,1,1,4,1,2,1,3,4,9,8,9,3,-9,,-9
7458264,E12000006,C,-9,1,1,3,1,1,2,3,3,6,6,-9,-9,-9,,-9
7458263,E12000006,C,-9,3,2,2,1,1,2,2,1,1,6,9,5,-9,,-9
7458260,E12000006,C,-9,1,1,3,1,2,1,1,2,2,9,-9,-9,-9,,-9
7458259,E12000006,C,-9,1,1,5,1,2,1,2,1,2,8,8,2,-9,,-9
7458257,E12000006,C,-9,1,2,8,2,2,1,4,1,2,5,-9,-9,-9,,-9
7458256,E12000006,C,-9,1,2,8,2,2,2,5,1,2,5,-9,-9,-9,,-9
7458254,E12000006,C,-9,1,1,8,5,2,1,3,1,2,8,3,4,-9,,-9
7458253,E12000006,C,-9,1,2,8,5,2,1,3,1,9,5,-9,-9,-9,,-9
7458258,E12000006,C,-9,1,1,3,1,2,1,2,2,1,3,5,5,-9,,-9
7458255,E12000006,C,-9,1,1,8,2,2,2,3,4,2,8,8,4,-9,,-9
7458252,E12000006,C,-9,1,1,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7458251,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7456010,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,7,4,-9,,-9
7455544,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,8,8,-9,,-9
7455513,E12000006,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7460045,E12000006,C,-9,1,2,8,5,2,1,3,1,9,5,9,8,-9,,-9
7460008,E12000006,C,-9,1,2,8,5,2,1,3,1,2,9,5,8,-9,,-9
7459945,E12000006,C,-9,1,2,8,5,2,1,3,1,2,5,2,10,-9,,-9
7455264,E12000006,C,-9,1,2,6,4,2,1,5,1,2,8,-9,-9,-9,,-9
7459839,E12000006,C,-9,1,1,4,1,2,1,2,1,2,8,-9,-9,-9,,-9
7454961,E12000006,C,-9,1,2,8,1,2,1,3,1,1,5,8,2,-9,,-9
7452369,E12000009,C,-9,1,2,2,1,1,2,1,1,2,6,-9,-9,-9,,-9
7452367,E12000009,C,-9,1,2,2,1,1,1,1,1,9,6,-9,-9,-9,,-9
7452366,E12000009,C,-9,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7452370,E12000009,C,-9,1,2,8,5,2,1,4,1,1,5,-9,-9,-9,,-9
7452365,E12000009,C,-9,1,1,2,1,1,1,2,1,1,6,-9,-9,-9,,-9
7452364,E12000009,C,-9,1,1,2,1,1,2,1,3,1,6,-9,-9,-9,,-9
7452363,E12000009,C,-9,1,2,8,1,2,1,4,1,9,5,-9,-9,-9,,-9
7452362,E12000009,C,-9,1,2,8,2,2,1,3,1,2,5,-9,-9,-9,,-9
7452360,E12000009,C,-9,1,1,8,5,2,1,2,1,2,5,5,2,-9,,-9
7452359,E12000009,C,-9,1,2,8,4,2,2,3,1,9,5,4,11,-9,,-9
7452371,E12000009,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7452361,E12000009,C,-9,1,1,4,1,2,1,3,1,9,8,-9,-9,-9,,-9
7452357,E12000009,C,-9,1,2,8,5,2,1,3,1,2,5,6,10,-9,,-9
7452358,E12000009,C,-9,1,2,8,1,2,1,3,1,9,5,9,12,-9,,-9
7452356,E12000009,C,-9,1,1,7,2,2,1,3,1,2,8,2,8,-9,,-9
7452355,E12000009,C,-9,1,2,8,5,2,1,5,1,2,5,8,6,-9,,-9
7452354,E12000009,C,-9,1,1,8,2,2,1,4,1,1,5,5,2,-9,,-9
7452368,E12000009,C,-9,1,1,2,1,1,1,1,2,9,6,-9,-9,-9,,-9
7452353,E12000009,C,-9,1,2,8,5,2,1,2,1,2,8,-9,-9,-9,,-9
7459359,E12000006,C,-9,1,1,5,1,2,1,3,1,2,8,-9,-9,-9,,-9
7447104,E12000009,C,-9,1,2,8,5,2,1,4,1,1,5,-9,-9,-9,,-9
7442096,E12000009,C,-9,1,2,3,1,2,1,3,1,2,8,-9,-9,-9,,-9
7442087,E12000009,C,-9,1,1,6,1,2,1,3,1,2,8,-9,-9,-9,,-9
7442084,E12000009,C,-9,1,2,8,5,2,1,5,1,9,5,-9,-9,-9,,-9
7442066,E12000009,C,-9,1,2,8,2,2,1,5,1,2,5,-9,-9,-9,,-9
7442065,E12000009,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7409980,E12000003,C,-9,1,2,2,1,1,2,2,1,9,6,-9,-9,-9,,-9
7409979,E12000003,C,-9,1,2,8,5,2,1,2,1,1,5,9,2,-9,,-9
7409972,E12000003,C,-9,1,1,3,1,2,1,4,1,8,9,9,2,-9,,-9
7409971,E12000003,C,-9,1,1,2,1,2,2,1,1,1,9,5,4,-9,,-9
7409968,E12000003,C,-9,1,1,5,4,2,2,2,4,2,9,9,4,-9,,-9
7409970,E12000003,C,-9,1,1,3,1,2,1,1,1,2,9,5,3,-9,,-9
7409967,E12000003,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7409964,E12000003,C,-9,1,2,8,2,2,2,4,1,2,5,5,2,-9,,-9
7409962,E12000003,C,-9,1,2,6,1,2,1,3,1,2,5,4,6,-9,,-9
7409961,E12000003,C,-9,1,2,8,5,2,2,1,1,2,5,2,11,-9,,-9
7409960,E12000003,C,-9,1,2,8,5,2,1,3,1,1,5,9,10,-9,,-9
7409965,E12000003,C,-9,1,1,4,1,2,1,2,1,1,8,-9,-9,-9,,-9
7409963,E12000003,C,-9,1,2,3,1,2,1,2,1,1,8,-9,-9,-9,,-9
7409959,E12000003,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7409958,E12000003,C,-9,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,-9
7409957,E12000003,C,-9,1,1,8,5,2,1,3,1,2,5,3,9,-9,,-9
7409956,E12000003,C,-9,1,1,8,5,2,1,4,1,1,5,5,2,-9,,-9
7409954,E12000003,C,-9,1,1,8,5,2,1,3,1,2,5,7,6,-9,,-9
7409952,E12000003,C,-9,1,1,5,4,2,1,3,1,2,3,8,6,-9,,-9
7409951,E12000003,C,-9,1,2,3,1,1,1,1,1,9,6,4,3,-9,,-9
7409955,E12000003,C,-9,1,2,8,1,2,1,3,1,2,5,-9,-9,-9,,-9
7409953,E12000003,C,-9,1,1,8,5,2,1,4,1,2,5,5,2,-9,,-9
7409950,E12000003,C,-9,1,2,8,5,2,1,2,1,2,5,-9,-9,-9,,-9
7409949,E12000003,C,-9,1,2,8,5,2,1,2,1,2,5,-9,-9,-9,,-9
7409948,E12000003,C,-9,1,1,8,5,2,1,5,1,2,5,6,11,-9,,-9
7409947,E12000003,C,-9,1,1,8,5,2,1,1,1,2,5,3,9,-9,,-9
7409974,E12000003,C,-9,1,1,4,1,2,1,1,1,2,9,8,6,-9,,-9
7407169,E12000002,C,-9,1,2,7,5,2,1,3,1,2,5,4,9,-9,,-9
7407168,E12000002,C,-9,1,2,8,1,2,1,4,1,2,5,9,11,-9,,-9
7407170,E12000002,C,-9,1,1,8,5,2,1,2,1,2,5,5,4,-9,,-9
7407121,E12000002,C,-9,1,1,4,4,2,1,2,1,2,8,9,8,-9,,-9
7407378,E12000002,C,-9,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7407369,E12000002,C,-9,1,2,8,2,2,1,3,1,2,5,9,12,-9,,-9
7407358,E12000002,C,-9,1,2,8,5,2,1,4,1,2,5,1,5,-9,,-9
7407309,E12000002,C,-9,1,2,8,5,2,1,4,1,1,9,-9,-9,-9,,-9
7407099,E12000002,C,-9,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,,-9
7407091,E12000002,C,-9,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7407054,E12000002,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7406882,E12000002,C,-9,1,1,6,1,2,1,4,1,2,5,-9,-9,-9,,-9
7406984,E12000002,C,-9,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,,-9
7406969,E12000002,C,-9,1,2,8,5,2,1,3,1,2,5,9,5,-9,,-9
7406965,E12000002,C,-9,1,1,8,5,2,1,4,1,2,5,9,6,-9,,-9
7406942,E12000002,C,-9,1,2,8,5,2,2,4,1,2,5,-9,-9,-9,,-9
